Application GUID,Competition domain,Application GUID +competition domain,Application #,Participant First name,Participant Last name,Participant Organization,OverallScoreRank,OverallScoreRankNormalized,SumOfScores,SumOfScoresNormalized,AnonymousJudgeName,TraitScore,TraitScoreNormalized,TraitJudgeComment,Trait,TraitDescription,OverallImpressionScore,OverallImpressionScoreNormalized
01EA572A-EE58-4CFC-A775-8BE837D3B4C0,testdomain,01EA572A-EE58-4CFC-A775-8BE837D3B4C0testdomain,124,Cassandra,Moody,"Branch, Johnson and Perez",27,27,40.400000000000006,40.400000000000006,Judge 9,0.6,0.6,Increase then same animal top. Different realize third agency last late election camera.,DURABLE,"Does the team have the skills, capacity, and experience to implement the proposed strategy? Do they offer practical project and financial plans that anticipate, and can be responsive to, barriers to implementation?",0.0162,0.0162
01EA572A-EE58-4CFC-A775-8BE837D3B4C0,testdomain,01EA572A-EE58-4CFC-A775-8BE837D3B4C0testdomain,124,Cassandra,Moody,"Branch, Johnson and Perez",27,27,40.400000000000006,40.400000000000006,Judge 9,0.6,0.6,Consumer make perform someone crime often.,DURABLE,"Does the team have the skills, capacity, and experience to implement the proposed strategy? Do they offer practical project and financial plans that anticipate, and can be responsive to, barriers to implementation?",0.048,0.048
01EA572A-EE58-4CFC-A775-8BE837D3B4C0,testdomain,01EA572A-EE58-4CFC-A775-8BE837D3B4C0testdomain,124,Cassandra,Moody,"Branch, Johnson and Perez",27,27,40.400000000000006,40.400000000000006,Judge 17,0.4,0.4,Weight everybody need alone main toward if. Congress organization news dark product. Those interesting professional major.,SCALABLE,"Does the proposal reference past results demonstrating the approach can effectively and successfully be replicated or scaled to the specific contexts targeted in the proposal, and/or serve as a model for other organizations or movements?",0.0021,0.0021
01EA572A-EE58-4CFC-A775-8BE837D3B4C0,testdomain,01EA572A-EE58-4CFC-A775-8BE837D3B4C0testdomain,124,Cassandra,Moody,"Branch, Johnson and Perez",27,27,40.400000000000006,40.400000000000006,Judge 10,2.1,2.1,Possible rich protect coach option positive. Indicate open practice international large many let. Authority serve foreign your line.,SCALABLE,"Does the proposal reference past results demonstrating the approach can effectively and successfully be replicated or scaled to the specific contexts targeted in the proposal, and/or serve as a model for other organizations or movements?",0.0664,0.0664
01EA572A-EE58-4CFC-A775-8BE837D3B4C0,testdomain,01EA572A-EE58-4CFC-A775-8BE837D3B4C0testdomain,124,Cassandra,Moody,"Branch, Johnson and Perez",27,27,40.400000000000006,40.400000000000006,Judge 12,2.7,2.7,Reveal beautiful hope mission trip blue class. Federal statement that partner risk.,SCALABLE,"Does the proposal reference past results demonstrating the approach can effectively and successfully be replicated or scaled to the specific contexts targeted in the proposal, and/or serve as a model for other organizations or movements?",0.0006,0.0006
01EA572A-EE58-4CFC-A775-8BE837D3B4C0,testdomain,01EA572A-EE58-4CFC-A775-8BE837D3B4C0testdomain,124,Cassandra,Moody,"Branch, Johnson and Perez",27,27,40.400000000000006,40.400000000000006,Judge 18,4.3,4.3,Rule affect much morning economy. Deal animal number list. Pull white best especially tough.,SCALABLE,"Does the proposal reference past results demonstrating the approach can effectively and successfully be replicated or scaled to the specific contexts targeted in the proposal, and/or serve as a model for other organizations or movements?",0.0487,0.0487
01EA572A-EE58-4CFC-A775-8BE837D3B4C0,testdomain,01EA572A-EE58-4CFC-A775-8BE837D3B4C0testdomain,124,Cassandra,Moody,"Branch, Johnson and Perez",27,27,40.400000000000006,40.400000000000006,Judge 6,3.5,3.5,Choice high catch blue across.,SCALABLE,"Does the proposal reference past results demonstrating the approach can effectively and successfully be replicated or scaled to the specific contexts targeted in the proposal, and/or serve as a model for other organizations or movements?",0.0904,0.0904
A1987733-F40A-4F2D-9DFC-95014F5144BE,testdomain,A1987733-F40A-4F2D-9DFC-95014F5144BEtestdomain,125,Patrick,Mullins,Travis Group,190,190,51.2,51.2,Judge 8,4.4,4.4,Rise capital where brother. Standard population well kid. Foreign resource perform.,IMPACTFUL,"Will the project, if successfully implemented, significantly improve economic opportunity for the targeted population over the long-term? Does approach meaningfully remediate barriers to economic opportunity for the targeted location(s) or population?",0.0262,0.0262
A1987733-F40A-4F2D-9DFC-95014F5144BE,testdomain,A1987733-F40A-4F2D-9DFC-95014F5144BEtestdomain,125,Patrick,Mullins,Travis Group,190,190,51.2,51.2,Judge 10,4.1,4.1,Community point force leave fight memory do. Way sense run health federal boy.,IMPACTFUL,"Will the project, if successfully implemented, significantly improve economic opportunity for the targeted population over the long-term? Does approach meaningfully remediate barriers to economic opportunity for the targeted location(s) or population?",0.0133,0.0133
A1987733-F40A-4F2D-9DFC-95014F5144BE,testdomain,A1987733-F40A-4F2D-9DFC-95014F5144BEtestdomain,125,Patrick,Mullins,Travis Group,190,190,51.2,51.2,Judge 1,1.4,1.4,Very attention party still. Happy TV third take. Modern last away vote including phone another suggest.,IMPACTFUL,"Will the project, if successfully implemented, significantly improve economic opportunity for the targeted population over the long-term? Does approach meaningfully remediate barriers to economic opportunity for the targeted location(s) or population?",0.0353,0.0353
A1987733-F40A-4F2D-9DFC-95014F5144BE,testdomain,A1987733-F40A-4F2D-9DFC-95014F5144BEtestdomain,125,Patrick,Mullins,Travis Group,190,190,51.2,51.2,Judge 1,1.7,1.7,I official operation scene. Which conference return knowledge. Bad around off appear old around attack.,IMPACTFUL,"Will the project, if successfully implemented, significantly improve economic opportunity for the targeted population over the long-term? Does approach meaningfully remediate barriers to economic opportunity for the targeted location(s) or population?",0.0232,0.0232
A1987733-F40A-4F2D-9DFC-95014F5144BE,testdomain,A1987733-F40A-4F2D-9DFC-95014F5144BEtestdomain,125,Patrick,Mullins,Travis Group,190,190,51.2,51.2,Judge 2,1.5,1.5,Reduce cost because trip mother police. Training way activity. Month Mr pressure.,IMPACTFUL,"Will the project, if successfully implemented, significantly improve economic opportunity for the targeted population over the long-term? Does approach meaningfully remediate barriers to economic opportunity for the targeted location(s) or population?",0.0556,0.0556
A1987733-F40A-4F2D-9DFC-95014F5144BE,testdomain,A1987733-F40A-4F2D-9DFC-95014F5144BEtestdomain,125,Patrick,Mullins,Travis Group,190,190,51.2,51.2,Judge 13,3.2,3.2,Show home people give various professor.,EVIDENCE-BASED,"Does the team successfully present strong evidence that the proposed strategy is effective, inclusive, and has previously demonstrated compelling results?",0.0018,0.0018
A1987733-F40A-4F2D-9DFC-95014F5144BE,testdomain,A1987733-F40A-4F2D-9DFC-95014F5144BEtestdomain,125,Patrick,Mullins,Travis Group,190,190,51.2,51.2,Judge 20,1.7,1.7,Walk start that generation attorney story by. Idea baby pull imagine.,EVIDENCE-BASED,"Does the team successfully present strong evidence that the proposed strategy is effective, inclusive, and has previously demonstrated compelling results?",0.0095,0.0095
A1987733-F40A-4F2D-9DFC-95014F5144BE,testdomain,A1987733-F40A-4F2D-9DFC-95014F5144BEtestdomain,125,Patrick,Mullins,Travis Group,190,190,51.2,51.2,Judge 19,3.1,3.1,Ask cultural recognize part learn once nice. Local guess property enjoy.,EVIDENCE-BASED,"Does the team successfully present strong evidence that the proposed strategy is effective, inclusive, and has previously demonstrated compelling results?",0.0045,0.0045
A1987733-F40A-4F2D-9DFC-95014F5144BE,testdomain,A1987733-F40A-4F2D-9DFC-95014F5144BEtestdomain,125,Patrick,Mullins,Travis Group,190,190,51.2,51.2,Judge 10,1.2,1.2,Better or possible quite month course happen traditional. Station I major.,EVIDENCE-BASED,"Does the team successfully present strong evidence that the proposed strategy is effective, inclusive, and has previously demonstrated compelling results?",0.0895,0.0895
A1987733-F40A-4F2D-9DFC-95014F5144BE,testdomain,A1987733-F40A-4F2D-9DFC-95014F5144BEtestdomain,125,Patrick,Mullins,Travis Group,190,190,51.2,51.2,Judge 5,1.5,1.5,News fast similar about arrive center political low. Here call Democrat. Mean product father image attack rich.,EVIDENCE-BASED,"Does the team successfully present strong evidence that the proposed strategy is effective, inclusive, and has previously demonstrated compelling results?",0.0612,0.0612
A1987733-F40A-4F2D-9DFC-95014F5144BE,testdomain,A1987733-F40A-4F2D-9DFC-95014F5144BEtestdomain,125,Patrick,Mullins,Travis Group,190,190,51.2,51.2,Judge 15,4.2,4.2,Size too return total analysis level take. Artist factor any write.,DURABLE,"Does the team have the skills, capacity, and experience to implement the proposed strategy? Do they offer practical project and financial plans that anticipate, and can be responsive to, barriers to implementation?",0.0962,0.0962
A1987733-F40A-4F2D-9DFC-95014F5144BE,testdomain,A1987733-F40A-4F2D-9DFC-95014F5144BEtestdomain,125,Patrick,Mullins,Travis Group,190,190,51.2,51.2,Judge 9,1.1,1.1,Product yourself cost above seven. Wife report minute since house both. Born music health Democrat.,DURABLE,"Does the team have the skills, capacity, and experience to implement the proposed strategy? Do they offer practical project and financial plans that anticipate, and can be responsive to, barriers to implementation?",0.0138,0.0138
A1987733-F40A-4F2D-9DFC-95014F5144BE,testdomain,A1987733-F40A-4F2D-9DFC-95014F5144BEtestdomain,125,Patrick,Mullins,Travis Group,190,190,51.2,51.2,Judge 12,2.2,2.2,Mouth shoulder up summer. Language call try image simple car. She test size.,DURABLE,"Does the team have the skills, capacity, and experience to implement the proposed strategy? Do they offer practical project and financial plans that anticipate, and can be responsive to, barriers to implementation?",0.0234,0.0234
A1987733-F40A-4F2D-9DFC-95014F5144BE,testdomain,A1987733-F40A-4F2D-9DFC-95014F5144BEtestdomain,125,Patrick,Mullins,Travis Group,190,190,51.2,51.2,Judge 14,3.8,3.8,Evening process test school easy mission play.,DURABLE,"Does the team have the skills, capacity, and experience to implement the proposed strategy? Do they offer practical project and financial plans that anticipate, and can be responsive to, barriers to implementation?",0.0695,0.0695
A1987733-F40A-4F2D-9DFC-95014F5144BE,testdomain,A1987733-F40A-4F2D-9DFC-95014F5144BEtestdomain,125,Patrick,Mullins,Travis Group,190,190,51.2,51.2,Judge 19,3.6,3.6,Maintain keep his. Culture discuss since share finally.,DURABLE,"Does the team have the skills, capacity, and experience to implement the proposed strategy? Do they offer practical project and financial plans that anticipate, and can be responsive to, barriers to implementation?",0.0735,0.0735
A1987733-F40A-4F2D-9DFC-95014F5144BE,testdomain,A1987733-F40A-4F2D-9DFC-95014F5144BEtestdomain,125,Patrick,Mullins,Travis Group,190,190,51.2,51.2,Judge 8,3.5,3.5,Summer trial cold identify perform. Success every population realize matter.,SCALABLE,"Does the proposal reference past results demonstrating the approach can effectively and successfully be replicated or scaled to the specific contexts targeted in the proposal, and/or serve as a model for other organizations or movements?",0.0691,0.0691
A1987733-F40A-4F2D-9DFC-95014F5144BE,testdomain,A1987733-F40A-4F2D-9DFC-95014F5144BEtestdomain,125,Patrick,Mullins,Travis Group,190,190,51.2,51.2,Judge 8,0.4,0.4,Whether turn toward. Guy article where available own really include. Discuss must deep example history.,SCALABLE,"Does the proposal reference past results demonstrating the approach can effectively and successfully be replicated or scaled to the specific contexts targeted in the proposal, and/or serve as a model for other organizations or movements?",0.0003,0.0003
A1987733-F40A-4F2D-9DFC-95014F5144BE,testdomain,A1987733-F40A-4F2D-9DFC-95014F5144BEtestdomain,125,Patrick,Mullins,Travis Group,190,190,51.2,51.2,Judge 1,2.5,2.5,Leg yes rate unit certain. Book front we federal understand. Economic western decide gun.,SCALABLE,"Does the proposal reference past results demonstrating the approach can effectively and successfully be replicated or scaled to the specific contexts targeted in the proposal, and/or serve as a model for other organizations or movements?",0.0537,0.0537
A1987733-F40A-4F2D-9DFC-95014F5144BE,testdomain,A1987733-F40A-4F2D-9DFC-95014F5144BEtestdomain,125,Patrick,Mullins,Travis Group,190,190,51.2,51.2,Judge 13,2.6,2.6,Drive of kid he own energy national. Spring medical actually fill interview pattern. Learn environmental give clearly.,SCALABLE,"Does the proposal reference past results demonstrating the approach can effectively and successfully be replicated or scaled to the specific contexts targeted in the proposal, and/or serve as a model for other organizations or movements?",0.0953,0.0953
A1987733-F40A-4F2D-9DFC-95014F5144BE,testdomain,A1987733-F40A-4F2D-9DFC-95014F5144BEtestdomain,125,Patrick,Mullins,Travis Group,190,190,51.2,51.2,Judge 18,3.5,3.5,Just different third least feel. Thing figure reduce bill.,SCALABLE,"Does the proposal reference past results demonstrating the approach can effectively and successfully be replicated or scaled to the specific contexts targeted in the proposal, and/or serve as a model for other organizations or movements?",0.0162,0.0162
424C5C70-0CB6-4890-8B5C-2226AF5B2CBC,testdomain,424C5C70-0CB6-4890-8B5C-2226AF5B2CBCtestdomain,126,Jeffery,Lopez,Mata PLC,244,244,55.599999999999994,55.599999999999994,Judge 19,2.4,2.4,Choice civil usually whether seven realize himself. Reason use military seem material as accept test. Order number laugh.,IMPACTFUL,"Will the project, if successfully implemented, significantly improve economic opportunity for the targeted population over the long-term? Does approach meaningfully remediate barriers to economic opportunity for the targeted location(s) or population?",0.0669,0.0669
